cdm_manifest,cdm_manifest_path,cdm_source_file,cdm_entity_name,cdm_attribute_name,cdm_display_name,description,cdm_semantic_meanings,cdm_data_type,cdm_data_format,is_primary_key,is_foreign_key,cdm_related_manifest,cdm_related_manifest_source_file,dbt_schema_name,dbt_model_name,dbt_column_name,dbt_related_schema_name,dbt_related_model_name,dbt_related_column_name,dbt_data_type,duckdb_data_type,bigquery_data_type,pandas_data_type,dbt_labels
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMImportedGeneralLedgerEntryEntity.1.0.1.cdm.json/CAMImportedGeneralLedgerEntryEntity,CAMImportedGeneralLedgerEntryEntity,DebitCredit,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_imported_general_ledger_entry_entity,debit_credit,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMImportedGeneralLedgerEntryEntity.1.0.1.cdm.json/CAMImportedGeneralLedgerEntryEntity,CAMImportedGeneralLedgerEntryEntity,SourceIdentifier,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_imported_general_ledger_entry_entity,source_identifier,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,Magnitude,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,magnitude,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel1,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level1,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel2,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level2,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel3,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level3,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel4,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level4,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel5,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level5,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel6,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level6,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel7,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level7,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel8,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level8,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel9,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level9,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel10,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level10,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel11,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level11,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel12,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level12,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel13,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level13,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel14,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level14,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostObjectDimensionHierarchyLevel15,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_object_dimension_hierarchy_level15,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostAccountingDate,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_accounting_date,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostAccountingLedgerName,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_accounting_ledger_name,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CostControlUnitName,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,cost_control_unit_name,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel1,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level1,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel2,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level2,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel3,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level3,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel4,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level4,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel5,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level5,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel6,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level6,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel7,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level7,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel8,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level8,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel9,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level9,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel10,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level10,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel11,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level11,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel12,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level12,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel13,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level13,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel14,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level14,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,StatisticalDimensionHierarchyLevel15,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,statistical_dimension_hierarchy_level15,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,VersionIdentificationName,Version,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,version_identification_name,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,SourceVersionIdentificationName,Source version,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,source_version_identification_name,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,VersionType,Version type,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,version_type,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,YearName,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,year_name,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CalendarId,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,calendar_id,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,Month,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,month,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,PeriodName,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,period_name,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,PeriodOffset,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,period_offset,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,Quarter,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,quarter,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,QuarterOffset,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,quarter_offset,,,,STRING,VARCHAR,STRING,object,
CostAccounting,local:/core/operationsCommon/Entities/SupplyChain/CostAccounting/CostAccounting.1.0.1.manifest.cdm.json,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity.1.0.1.cdm.json/CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,CAMAggregatedStatisticalEntryWithDefaultCostObjectHierarchyEntity,YearOffset,,,,string,CdmDataFormat.STRING,False,False,,,cost_accounting,cam_aggregated_statistical_entry_with_default_cost_object_hierarchy_entity,year_offset,,,,STRING,VARCHAR,STRING,object,
